sportID,Sport,Country,Lat,Lon,participants_Count,medals_Count
8,Cycling,Netherlands,52.21,4.54,23,3
8,Cycling,New Zealand,-41.17,174.47,21,3
8,Cycling,Norway,59.55,10.45,6,1
8,Cycling,Philippines,14.37,120.58,1,0
8,Cycling,Poland,52.15,21,10,0
8,Cycling,Portugal,38.44,-9.08,4,0
8,Cycling,Romania,44.25,26.07,1,0
8,Cycling,Russia,55.45,37.42,18,2
8,Cycling,Rwanda,-1.56,30.04,1,0
8,Cycling,Serbia,44.48,20.28,2,0
8,Cycling,Slovakia,48.1,17.1,1,0
8,Cycling,Slovenia,46.04,14.3,6,0
8,Cycling,South Africa,-25.45,28.12,9,0
8,Cycling,Spain,40.25,-3.43,15,0
8,Cycling,Sweden,59.2,1.03,4,0
8,Cycling,Switzerland,46.57,7.26,11,1
8,Cycling,Syria,33.3,36.19,1,0
8,Cycling,Taiwan,25.5,121.32,1,0
8,Cycling,Thailand,13.44,100.3,1,0
8,Cycling,Trinidad and Tobago,10.38,-61.31,1,0
8,Cycling,Turkey,39.55,32.5,3,0
8,Cycling,Ukraine,50.25,30.3,10,0
8,Cycling,United Kingdom,51.3,-0.1,23,12
8,Cycling,United States,38.55,-77,24,4
8,Cycling,Uruguay,-34.53,-56.11,1,0
8,Cycling,Uzbekistan,41.16,69.13,2,0
8,Cycling,Venezuela,10.35,-66.56,11,0
27,Triathlon,Argentina,-34.4,-58.3,1,0
27,Triathlon,Australia,-35.18,149.08,6,1
27,Triathlon,Austria,48.13,16.22,2,0
27,Triathlon,Belgium,50.5,4.21,2,0
27,Triathlon,Bermuda,32.18,-64.48,2,0
27,Triathlon,Brazil,-15.45,-47.57,3,0
27,Triathlon,Canada,45.25,-75.43,5,0
27,Triathlon,Chile,-50.46,-75.26,2,0
27,Triathlon,China,39.55,116.26,1,0
27,Triathlon,Colombia,4.38,-74.05,1,0
27,Triathlon,Costa Rica,9.59,-84.04,1,0
27,Triathlon,Czech Republic,50.06,14.26,4,0
27,Triathlon,Denmark,55.43,12.34,2,0
27,Triathlon,Ecuador,-0.14,-78.3,1,0
27,Triathlon,France,48.5,2.2,6,0
27,Triathlon,Germany,52.32,13.25,6,0
27,Triathlon,Hungary,47.3,19.03,1,0
27,Triathlon,Ireland,53.2,-6.15,2,0
27,Triathlon,Italy,41.48,12.36,2,0
27,Triathlon,Japan,35.4,139.45,3,0
27,Triathlon,"Korea, South",37.3,127,1,0
27,Triathlon,Mauritius,-20.1,57.3,1,0
27,Triathlon,Mexico,19.25,-99.1,2,0
27,Triathlon,Monaco,43.44,7.25,1,0
27,Triathlon,Netherlands,52.21,4.54,2,0
27,Triathlon,New Zealand,-41.17,174.47,5,0
27,Triathlon,Poland,52.15,21,3,0
27,Triathlon,Portugal,38.44,-9.08,2,0
27,Triathlon,Russia,55.45,37.42,4,0
27,Triathlon,Slovakia,48.1,17.1,1,0
27,Triathlon,Slovenia,46.04,14.3,1,0
27,Triathlon,South Africa,-25.45,28.12,2,0
27,Triathlon,Spain,40.25,-3.43,6,1
27,Triathlon,Sweden,59.2,1.03,1,1
27,Triathlon,Switzerland,46.57,7.26,4,1
27,Triathlon,Ukraine,50.25,30.3,2,0
27,Triathlon,United Kingdom,51.3,-0.1,6,2
27,Triathlon,United States,38.55,-77,5,0
27,Triathlon,Zimbabwe,-17.5,31.03,1,0
7,Canoe,Angola,-8.5,13.15,2,0
7,Canoe,Argentina,-34.4,-58.3,3,0
7,Canoe,Australia,-35.18,149.08,20,2
7,Canoe,Austria,48.13,16.22,4,0
7,Canoe,Azerbaijan,40.22,49.53,3,0
7,Canoe,Belarus,53.55,27.33,11,3
7,Canoe,Belgium,50.5,4.21,4,0
7,Canoe,Brazil,-15.45,-47.57,3,0
7,Canoe,Bulgaria,42.4,23.18,1,0
7,Canoe,Canada,45.25,-75.43,7,3
7,Canoe,China,39.55,116.26,14,0
7,Canoe,Cook Islands,-21.12,-159.46,1,0
7,Canoe,Croatia,45.48,15.58,1,0
7,Canoe,Cuba,23.07,-82.25,5,0
7,Canoe,Czech Republic,50.06,14.26,10,2
7,Canoe,Denmark,55.43,12.34,5,0
7,Canoe,Ecuador,-0.14,-78.3,1,0
7,Canoe,Egypt,30.2,31.13,1,0
7,Canoe,Finland,60.08,25,2,0
7,Canoe,France,48.5,2.2,14,2
7,Canoe,Germany,52.32,13.25,21,8
7,Canoe,Hungary,47.3,19.03,12,6
7,Canoe,Iran,35.4,51.26,2,0
7,Canoe,Ireland,53.2,-6.15,3,0
7,Canoe,Italy,41.48,12.36,8,1
7,Canoe,Japan,35.4,139.45,8,0
7,Canoe,Kazakhstan,43.19,76.55,5,0
7,Canoe,Latvia,56.4,106.1,1,0
7,Canoe,Lithuania,54.4,25.19,2,1
7,Canoe,Mexico,19.25,-99.1,1,0
7,Canoe,Morocco,34.02,-16.51,1,0
7,Canoe,New Zealand,-41.17,174.47,7,1
7,Canoe,Nigeria,6.27,3.28,1,0
7,Canoe,Norway,59.55,10.45,2,1
7,Canoe,Poland,52.15,21,12,1
7,Canoe,Portugal,38.44,-9.08,5,1
7,Canoe,Romania,44.25,26.07,10,0
7,Canoe,Russia,55.45,37.42,19,3
7,Canoe,Samoa,-13.5,-171.45,1,0
7,Canoe,Senegal,14.38,-17.27,1,0
7,Canoe,Serbia,44.48,20.28,11,0
7,Canoe,Singapore,1.18,103.5,1,0
7,Canoe,Slovakia,48.1,17.1,12,2
7,Canoe,Slovenia,46.04,14.3,6,0
7,Canoe,South Africa,-25.45,28.12,2,1
7,Canoe,Spain,40.25,-3.43,8,3
7,Canoe,Sweden,59.2,1.03,5,0
7,Canoe,Switzerland,46.57,7.26,2,0
7,Canoe,Thailand,13.44,100.3,1,0
7,Canoe,Togo,6.1,1.21,1,0
7,Canoe,Tunisia,36.48,10.11,3,0
7,Canoe,Ukraine,50.25,30.3,2,3
7,Canoe,United Kingdom,51.3,-0.1,15,4
7,Canoe,United States,38.55,-77,7,0
7,Canoe,Uzbekistan,41.16,69.13,2,0
5,Beach Volleyball,Argentina,-34.4,-58.3,2,0
5,Beach Volleyball,Australia,-35.18,149.08,4,0
5,Beach Volleyball,Austria,48.13,16.22,4,0
5,Beach Volleyball,Brazil,-15.45,-47.57,7,2
5,Beach Volleyball,Canada,45.25,-75.43,4,0
5,Beach Volleyball,China,39.55,116.26,4,0
5,Beach Volleyball,Czech Republic,50.06,14.26,6,0
5,Beach Volleyball,Germany,52.32,13.25,7,1
5,Beach Volleyball,Greece,38,23.44,2,0
5,Beach Volleyball,Italy,41.48,12.36,4,0
5,Beach Volleyball,Japan,35.4,139.45,2,0
5,Beach Volleyball,Latvia,56.4,106.1,4,1
5,Beach Volleyball,Mauritius,-20.1,57.3,2,0
5,Beach Volleyball,Netherlands,52.21,4.54,6,0
5,Beach Volleyball,Norway,59.55,10.45,2,0
5,Beach Volleyball,Poland,52.15,21,2,0
5,Beach Volleyball,Russia,55.45,37.42,5,0
5,Beach Volleyball,South Africa,-25.45,28.12,2,0
5,Beach Volleyball,Spain,40.25,-3.43,4,0
5,Beach Volleyball,Switzerland,46.57,7.26,6,0
5,Beach Volleyball,United Kingdom,51.3,-0.1,4,0
5,Beach Volleyball,United States,38.55,-77,8,2
5,Beach Volleyball,Venezuela,10.35,-66.56,2,0
17,Modern Pentathlon,Australia,-35.18,149.08,2,0
17,Modern Pentathlon,Austria,48.13,16.22,1,0
17,Modern Pentathlon,Belarus,53.55,27.33,2,0
17,Modern Pentathlon,Brazil,-15.45,-47.57,1,1
17,Modern Pentathlon,Canada,45.25,-75.43,2,0
17,Modern Pentathlon,Chile,-50.46,-75.26,1,0
17,Modern Pentathlon,China,39.55,116.26,4,1
17,Modern Pentathlon,Czech Republic,50.06,14.26,3,1
17,Modern Pentathlon,Egypt,30.2,31.13,3,0
17,Modern Pentathlon,Finland,60.08,25,1,0
17,Modern Pentathlon,France,48.5,2.2,3,0
17,Modern Pentathlon,Germany,52.32,13.25,4,0
17,Modern Pentathlon,Hungary,47.3,19.03,4,1
17,Modern Pentathlon,Ireland,53.2,-6.15,1,0
17,Modern Pentathlon,Italy,41.48,12.36,4,0
17,Modern Pentathlon,Japan,35.4,139.45,2,0
17,Modern Pentathlon,Kazakhstan,43.19,76.55,2,0
17,Modern Pentathlon,"Korea, South",37.3,127,3,0
17,Modern Pentathlon,Latvia,56.4,106.1,2,0
17,Modern Pentathlon,Lithuania,54.4,25.19,3,1
17,Modern Pentathlon,Mexico,19.25,-99.1,2,0
17,Modern Pentathlon,Poland,52.15,21,4,0
17,Modern Pentathlon,Russia,55.45,37.42,4,0
17,Modern Pentathlon,Ukraine,50.25,30.3,4,0
17,Modern Pentathlon,United Kingdom,51.3,-0.1,4,1
17,Modern Pentathlon,United States,38.55,-77,3,0
